"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RELIANCE","EQ","24-Oct-2011","835.75","848.00","854.00","843.55","845.20","846.50","848.33","20,75,894","1,76,10,46,669.30","53,038","7,43,502","35.82"
"RELIANCE","EQ","25-Oct-2011","846.50","855.00","880.95","842.15","877.00","875.95","865.09","51,97,046","4,49,58,97,712.15","1,04,429","25,95,471","49.94"
"RELIANCE","EQ","26-Oct-2011","875.95","879.00","881.50","871.05","872.00","873.60","874.74","7,37,231","64,48,83,206.90","23,106","2,26,438","30.71"
"RELIANCE","EQ","28-Oct-2011","873.60","899.70","904.00","884.10","900.40","900.00","894.68","56,06,883","5,01,63,89,211.50","1,43,535","35,74,282","63.75"
"RELIANCE","EQ","31-Oct-2011","900.00","898.00","899.30","872.55","875.00","877.55","885.78","36,28,082","3,21,36,86,275.15","86,776","22,82,284","62.91"
"RELIANCE","EQ","01-Nov-2011","877.55","870.50","878.50","857.60","861.00","860.60","866.16","37,45,221","3,24,39,64,331.55","77,468","20,94,502","55.92"
"RELIANCE","EQ","02-Nov-2011","860.60","855.00","880.95","855.00","872.40","871.80","871.79","31,43,275","2,74,02,67,902.55","80,915","11,65,666","37.08"
"RELIANCE","EQ","03-Nov-2011","871.80","867.75","889.35","863.00","889.35","885.90","876.45","36,66,997","3,21,39,49,108.60","79,172","16,28,434","44.41"
"RELIANCE","EQ","04-Nov-2011","885.90","905.00","905.00","872.65","879.05","879.95","883.47","41,71,957","3,68,57,97,137.20","96,283","19,34,117","46.36"
"RELIANCE","EQ","08-Nov-2011","879.95","879.00","885.00","868.50","884.00","883.70","878.49","23,13,308","2,03,22,28,121.85","70,086","8,80,382","38.06"
"RELIANCE","EQ","09-Nov-2011","883.70","890.05","892.65","861.15","864.25","864.95","877.66","26,66,312","2,34,01,27,579.65","58,923","13,41,489","50.31"
"RELIANCE","EQ","11-Nov-2011","864.95","859.00","888.80","850.10","887.80","885.35","868.89","49,69,253","4,31,77,20,129.45","1,12,330","21,88,629","44.04"
"RELIANCE","EQ","14-Nov-2011","885.35","891.40","896.00","873.00","873.60","876.70","887.05","36,56,473","3,24,34,92,371.35","86,923","15,99,468","43.74"
"RELIANCE","EQ","15-Nov-2011","876.70","871.00","878.00","856.25","857.90","861.45","868.12","22,62,503","1,96,41,13,039.80","63,435","7,34,879","32.48"
"RELIANCE","EQ","16-Nov-2011","861.45","859.10","859.10","837.35","853.95","848.10","846.91","30,43,186","2,57,73,10,792.25","80,467","11,67,846","38.38"
"RELIANCE","EQ","17-Nov-2011","848.10","845.05","848.65","806.25","807.00","809.95","825.29","55,38,055","4,57,05,16,180.75","1,44,793","24,96,531","45.08"
"RELIANCE","EQ","18-Nov-2011","809.95","800.30","811.95","787.00","809.95","808.10","796.95","49,58,044","3,95,12,99,004.50","1,23,229","22,13,676","44.65"
"RELIANCE","EQ","21-Nov-2011","808.10","800.00","800.00","781.50","788.55","786.35","787.84","40,49,501","3,19,03,57,678.00","99,527","18,72,769","46.25"
"RELIANCE","EQ","22-Nov-2011","786.35","788.10","804.45","786.60","795.00","795.20","795.93","43,82,352","3,48,80,58,540.70","91,512","20,67,545","47.18"
"RELIANCE","EQ","23-Nov-2011","795.20","789.90","789.90","755.80","775.00","773.40","771.24","54,19,769","4,17,99,22,387.60","1,35,597","24,40,926","45.04"
"RELIANCE","EQ","24-Nov-2011","773.40","775.00","778.00","753.15","775.15","773.15","765.19","63,67,715","4,87,24,89,627.20","1,44,727","29,70,823","46.65"
"RELIANCE","EQ","25-Nov-2011","773.15","769.70","771.25","751.00","751.70","753.80","761.33","36,99,725","2,81,67,12,588.55","1,06,949","14,26,502","38.56"
"RELIANCE","EQ","28-Nov-2011","753.80","765.00","785.80","762.55","784.25","783.80","775.38","25,22,069","1,95,55,58,026.05","68,490","8,62,242","34.19"
"RELIANCE","EQ","29-Nov-2011","783.80","782.00","782.00","759.15","761.10","765.00","766.74","48,03,440","3,68,29,77,071.35","1,12,512","19,00,259","39.56"
"RELIANCE","EQ","30-Nov-2011","765.00","756.70","783.30","753.10","783.25","778.25","768.64","45,69,146","3,51,20,16,413.40","1,06,020","17,58,653","38.49"
"RELIANCE","EQ","01-Dec-2011","778.25","799.00","810.75","795.20","798.75","799.00","802.46","47,14,967","3,78,35,52,799.15","1,11,809","21,50,970","45.62"
"RELIANCE","EQ","02-Dec-2011","799.00","797.00","815.00","786.55","813.25","812.05","801.17","44,79,880","3,58,91,30,210.10","97,387","19,08,629","42.60"
"RELIANCE","EQ","05-Dec-2011","812.05","808.35","812.20","798.35","808.35","806.75","805.48","31,60,834","2,54,59,89,624.45","78,190","12,98,648","41.09"
"RELIANCE","EQ","07-Dec-2011","806.75","807.00","819.50","803.20","804.10","809.80","812.64","35,14,150","2,85,57,26,931.60","94,146","14,94,520","42.53"
"RELIANCE","EQ","08-Dec-2011","809.80","802.00","807.70","772.10","777.05","778.85","784.38","44,42,697","3,48,47,60,625.60","1,09,467","18,81,423","42.35"
"RELIANCE","EQ","09-Dec-2011","778.85","769.90","769.90","752.70","753.40","755.70","760.14","50,44,876","3,83,48,35,072.85","1,14,842","22,70,158","45.00"
"RELIANCE","EQ","12-Dec-2011","755.70","760.55","762.00","724.00","726.80","727.50","740.66","50,97,034","3,77,51,72,443.50","1,15,531","20,29,684","39.82"
"RELIANCE","EQ","13-Dec-2011","727.50","723.90","746.00","721.00","743.65","742.30","734.72","52,28,468","3,84,14,51,760.00","1,32,811","18,95,012","36.24"
"RELIANCE","EQ","14-Dec-2011","742.30","738.00","753.90","733.40","739.70","741.90","745.66","53,04,706","3,95,55,03,044.80","1,05,074","18,66,481","35.19"
"RELIANCE","EQ","15-Dec-2011","741.90","731.90","754.50","723.50","750.85","750.15","741.04","66,11,139","4,89,90,98,285.25","1,35,503","27,36,620","41.39"
"RELIANCE","EQ","16-Dec-2011","750.15","749.00","844.60","716.05","720.00","721.85","741.45","58,28,713","4,32,17,21,691.00","1,30,928","19,43,797","33.35"
"RELIANCE","EQ","19-Dec-2011","721.85","719.20","739.90","715.15","736.00","735.30","726.75","47,14,116","3,42,60,00,346.20","1,11,416","19,53,018","41.43"
"RELIANCE","EQ","20-Dec-2011","735.30","741.70","741.70","709.20","711.75","713.45","724.03","55,50,563","4,01,87,86,162.20","1,54,595","23,48,730","42.32"
"RELIANCE","EQ","21-Dec-2011","713.45","727.00","753.75","722.70","753.05","748.00","733.89","45,63,405","3,34,90,22,526.50","1,05,027","21,02,943","46.08"
"RELIANCE","EQ","22-Dec-2011","748.00","741.35","760.30","733.00","758.30","754.55","744.42","44,73,719","3,33,03,14,213.40","93,790","17,95,630","40.14"
"RELIANCE","EQ","23-Dec-2011","754.55","760.00","769.75","742.40","745.50","746.40","757.91","35,11,075","2,66,10,81,257.05","81,212","8,68,928","24.75"
"RELIANCE","EQ","26-Dec-2011","746.40","747.05","764.80","745.55","759.30","761.00","757.75","23,76,469","1,80,07,74,722.25","57,259","4,98,900","20.99"
"RELIANCE","EQ","27-Dec-2011","761.00","766.00","768.70","745.35","754.05","753.05","757.23","30,74,308","2,32,79,61,267.85","62,515","7,93,411","25.81"
"RELIANCE","EQ","28-Dec-2011","753.05","757.70","758.50","735.35","736.10","739.05","743.80","28,29,068","2,10,42,68,441.85","79,333","8,19,451","28.97"
"RELIANCE","EQ","29-Dec-2011","739.05","733.65","739.00","707.20","709.70","711.90","720.10","54,49,524","3,92,41,80,528.10","1,07,457","21,01,882","38.57"
"RELIANCE","EQ","30-Dec-2011","711.90","713.00","720.55","689.00","693.10","692.95","703.06","66,62,330","4,68,40,37,272.35","1,68,592","23,17,483","34.78"
"RELIANCE","EQ","02-Jan-2012","692.95","696.80","709.75","687.15","707.10","706.55","698.54","42,99,217","3,00,31,73,232.75","1,07,910","8,13,671","18.93"
"RELIANCE","EQ","03-Jan-2012","706.55","712.25","726.90","710.35","723.55","724.65","719.42","46,83,491","3,36,94,19,363.10","1,16,827","19,09,861","40.78"
"RELIANCE","EQ","04-Jan-2012","724.65","727.40","730.95","713.35","714.80","716.15","721.45","42,38,367","3,05,77,54,094.45","1,03,487","14,13,675","33.35"
"RELIANCE","EQ","05-Jan-2012","716.15","715.00","724.95","694.10","702.00","699.50","709.52","66,19,586","4,69,67,15,962.95","1,53,163","30,00,205","45.32"
"RELIANCE","EQ","06-Jan-2012","699.50","697.05","724.00","696.65","718.15","717.55","710.55","47,03,147","3,34,18,32,553.40","1,32,079","13,31,569","28.31"
"RELIANCE","EQ","07-Jan-2012","717.55","716.70","718.90","713.30","714.45","714.75","716.26","4,60,231","32,96,47,099.05","11,413","1,13,393","24.64"
