Date,trend_score
2014-10-29,0.33712419774840025
2014-10-30,0.301368410087367
2014-10-31,0.2478621812287218
2014-11-03,0.25168400310173733
2014-11-05,0.3000116657664032
2014-11-07,0.34539055250307094
2014-11-10,0.3489411289952206
2014-11-11,0.3398139011264856
2014-11-12,0.35722505929253584
2014-11-13,0.3463310509413455
2014-11-14,0.31455812448419435
2014-11-17,0.27711958805435283
2014-11-18,0.26132056372442125
2014-11-19,0.29917084046391784
2014-11-20,0.260689147564574
2014-11-21,0.24377434468825457
2014-11-24,0.2791986302823107
2014-11-25,0.25716293503176874
2014-11-26,0.29110044680427727
2014-11-27,0.29749957024989204
2014-11-28,0.2854795978534917
2014-12-01,0.4127696616926209
2014-12-02,0.3954496855812963
2014-12-03,0.3278694608432938
2014-12-04,0.39416159023821623
2014-12-05,0.4243610377642273
2014-12-08,0.4003977087989517
2014-12-09,0.40372926187690883
2014-12-10,0.38985847723264533
2014-12-11,0.4217575182865487
2014-12-12,0.4080504419209523
2014-12-15,0.4055442537891153
2014-12-16,0.4155961230022318
2014-12-17,0.39277688898631824
2014-12-18,0.4028908036865051
2014-12-19,0.3726648303095575
2014-12-22,0.3914203160143243
2014-12-23,0.3975588359118682
2014-12-24,0.4147022792207368
2014-12-26,0.39832401980095616
2014-12-29,0.35403091102789486
2014-12-30,0.4150434563857878
2014-12-31,0.3813971171610918
2015-01-01,0.5723454092063542
2015-01-02,0.49580439252911246
2015-01-05,0.5122410781616842
2015-01-06,0.6022807618740169
2015-01-07,0.5576992594730581
2015-01-08,0.5865385118570232
2015-01-09,0.4968558602559569
2015-01-12,0.521869769469822
2015-01-13,0.535409395776532
2015-01-14,0.5792427879014629
2015-01-15,0.5398153941141167
2015-01-16,0.5252020070063805
2015-01-19,0.4568633594433458
2015-01-20,0.40027507523037353
2015-01-21,0.3821937316528798
2015-01-22,0.390911904398645
2015-01-23,0.41497609505451644
2015-01-27,0.40752853343287987
2015-01-28,0.3676921581405817
2015-01-29,0.3452375652044385
2015-01-30,0.3851951866432271
2015-02-02,0.38715799502819126
2015-02-03,0.4186970267644166
2015-02-04,0.44268077106148335
2015-02-05,0.43449740038283313
2015-02-06,0.4355240886982112
2015-02-09,0.3773915395214342
2015-02-10,0.4250775883452296
2015-02-11,0.3986406633018141
2015-02-12,0.4270768695133987
2015-02-13,0.43558593197801465
2015-02-16,0.3797784447084286
2015-02-18,0.4000283862247464
2015-02-19,0.3799382899693213
2015-02-20,0.43874119632136505
2015-02-23,0.46050572454691585
2015-02-24,0.48721432465299797
2015-02-25,0.5076170781791309
2015-02-26,0.5105337090028194
2015-02-27,0.47848112708422763
2015-02-28,0.461179104839966
2015-03-02,0.4397236107061465
2015-03-03,0.36214202513497945
2015-03-04,0.3270907581828985
2015-03-05,0.37647453882209814
2015-03-09,0.37936355054117993
2015-03-10,0.41036182624321393
2015-03-11,0.4650448739200098
2015-03-12,0.38548889642395856
2015-03-13,0.44445725298280525
2015-03-16,0.4872633402773806
2015-03-17,0.4659503871651472
2015-03-18,0.49142182183941446
2015-03-19,0.4886565374220576
2015-03-20,0.529345465599708
2015-03-23,0.5040921336793713
2015-03-24,0.5205891825975025
2015-03-25,0.5099661938554175
2015-03-26,0.4705318417548472
2015-03-27,0.503842217364856
2015-03-30,0.5103667568736641
2015-03-31,0.4429090191493921
2015-04-01,0.5088405317464735
2015-04-06,0.5231299921140821
2015-04-07,0.48865226222277336
2015-04-08,0.4831373652990853
2015-04-09,0.4287259820386177
2015-04-10,0.4452444417335291
2015-04-13,0.34231096483317897
2015-04-15,0.3255779758337617
2015-04-16,0.36713105375927235
2015-04-17,0.3395264863028643
2015-04-20,0.3619126477597895
2015-04-21,0.3785708420319546
2015-04-22,0.38133284632215536
2015-04-23,0.4095352728623677
2015-04-24,0.4082525953794533
2015-04-27,0.3566868287763428
2015-04-28,0.3724984326803141
2015-04-29,0.41718879357549343
2015-04-30,0.3716553789120247
2015-05-04,0.4125808945146595
2015-05-05,0.3547103596546902
2015-05-06,0.3231696245243379
2015-05-07,0.34581250826080523
2015-05-08,0.3366583746221464
2015-05-11,0.41160830173760055
2015-05-12,0.3335902122468244
2015-05-13,0.3290968657071273
2015-05-14,0.3594683180297128
2015-05-15,0.3503830820432512
2015-05-18,0.37655674990267785
2015-05-19,0.4008473104317953
2015-05-20,0.3972471387737231
2015-05-21,0.3901235782167383
2015-05-22,0.3986003957265672
2015-05-25,0.4105374768335198
2015-05-26,0.3452070121657381
2015-05-27,0.3520835868278807
2015-05-28,0.382966827706704
2015-05-29,0.3618639219824183
2015-06-01,0.4104246207002543
2015-06-02,0.40296921163703686
2015-06-03,0.41036970309481763
2015-06-04,0.37479483808622743
2015-06-05,0.4134949471224897
2015-06-08,0.3495646576016655
2015-06-09,0.38275494187972237
2015-06-10,0.36062388351056696
2015-06-11,0.31244467956689304
2015-06-12,0.2991431183872046
2015-06-15,0.3598414991615621
2015-06-16,0.3566018810541191
2015-06-17,0.3604364720278592
2015-06-18,0.3838455052358888
2015-06-19,0.3931096097100378
2015-06-22,0.3989407245365308
2015-06-23,0.4037171640215966
2015-06-24,0.38552673299196555
2015-06-25,0.40972295691237565
2015-06-26,0.4191505243151065
2015-06-29,0.4560006995858902
2015-06-30,0.45549351902960333
2015-07-01,0.4432315957020889
2015-07-02,0.3584707416930268
2015-07-03,0.35330912310510826
2015-07-06,0.357609599335532
2015-07-07,0.3607997379998205
2015-07-08,0.38506545508711254
2015-07-09,0.35408544262580827
2015-07-10,0.3863916712547198
2015-07-13,0.386654370981082
2015-07-14,0.33918779859076814
2015-07-15,0.3864857047183574
2015-07-16,0.4299216935144871
2015-07-17,0.390704203051055
2015-07-20,0.40217119014835984
2015-07-21,0.37915202970323775
2015-07-22,0.4000863194021054
2015-07-23,0.37969045498986903
2015-07-24,0.4026341238222795
2015-07-27,0.3427334213490024
2015-07-28,0.3334791496746196
2015-07-29,0.31914987862359684
2015-07-30,0.3345624025621339
2015-07-31,0.3157610348857385
2015-08-03,0.3410999057409616
2015-08-04,0.3467621450516353
2015-08-05,0.3997650408322868
2015-08-06,0.47181306825672287
2015-08-07,0.4006705786018046
2015-08-10,0.4187510638305817
2015-08-11,0.43957556331570513
2015-08-12,0.44993269299282057
2015-08-13,0.47849838675297446
2015-08-14,0.4129605221104395
2015-08-17,0.46186677785375724
2015-08-18,0.5122190252069654
2015-08-19,0.40831340874864874
2015-08-20,0.4652366846307106
2015-08-21,0.5174844093301758
2015-08-24,0.5830759751759221
2015-08-25,0.5694430577937358
2015-08-26,0.5691556667143836
2015-08-27,0.5516732746133889
2015-08-28,0.553259931276928
2015-08-31,0.5746890952407658
2015-09-01,0.5731409820460881
2015-09-02,0.5590793576865295
2015-09-03,0.5451755515379636
2015-09-04,0.5717912792982706
2015-09-07,0.5685624668594961
2015-09-08,0.4947042306400277
2015-09-09,0.4963469090022652
2015-09-10,0.533919713723671
2015-09-11,0.5252343876127201
2015-09-11,0.5551717960449566
2015-09-14,0.530090077451916
2015-09-15,0.4994422305792227
2015-09-16,0.4798515118754681
2015-09-18,0.31809546215757784
2015-09-21,0.41981754320576475
2015-09-22,0.41069752469863113
2015-09-23,0.4914454304634583
2015-09-24,0.493866835490231
2015-09-28,0.5320144210841661
2015-09-29,0.4777701554957673
2015-09-30,0.4846687099120512
2015-10-01,0.5252172160643938
2015-10-05,0.47695311868773016
2015-10-06,0.34257392193685154
2015-10-07,0.34319939259230364
2015-10-08,0.3641283084649769
2015-10-09,0.41680892778318035
2015-10-12,0.39826612098526687
2015-10-13,0.40642304475706514
2015-10-14,0.3752336895354155
2015-10-15,0.38548656543789855
2015-10-16,0.3484302028331444
2015-10-19,0.39116077280060196
2015-10-20,0.42527842602276084
2015-10-21,0.43407825300806857
2015-10-23,0.44071709710346385
2015-10-26,0.45598383647525337
2015-10-27,0.439776102489285
2015-10-28,0.45242229140194307
2015-10-29,0.44934342230410274
2015-10-30,0.4212715925173239
2015-11-02,0.41854209762434075
2015-11-03,0.3777321361658347
2015-11-04,0.3808041453022314
2015-11-05,0.3512526788894271
2015-11-06,0.45466432820943975
2015-11-09,0.40904494446436424
2015-11-10,0.40532302974030526
2015-11-11,0.4384392764945078
2015-11-13,0.4091278491771961
2015-11-16,0.39744379803281277
2015-11-17,0.41666671910391584
2015-11-18,0.39714461525637257
2015-11-19,0.3528314194979048
2015-11-20,0.3774867988753177
2015-11-23,0.4073253476951773
2015-11-24,0.39726568329973233
2015-11-26,0.3980593528798595
2015-11-27,0.4539788799272198
2015-11-30,0.46899085004627666
2015-12-01,0.48022410187559206
2015-12-02,0.46473738299050077
2015-12-03,0.4279944470669854
2015-12-04,0.43153533251436593
2015-12-07,0.38286904915385095
2015-12-08,0.42999434867437086
2015-12-09,0.446651048273666
2015-12-10,0.3850620738165293
2015-12-11,0.3844999428027024
2015-12-14,0.4134667214238096
2015-12-15,0.42155506979450674
2015-12-16,0.44023280882482063
2015-12-17,0.4171228855364417
2015-12-18,0.42649703648875376
2015-12-21,0.41647120825460426
2015-12-22,0.40942747008691943
2015-12-23,0.42523691631796773
2015-12-24,0.43468141445270325
2015-12-28,0.41923086483054095
2015-12-29,0.4198373308770643
2015-12-30,0.4593940677058304
2015-12-31,0.4195109674896666
2016-01-01,0.3808426349883836
2016-01-04,0.38817710168265424
2016-01-05,0.4085579585027883
2016-01-06,0.35189472159096125
2016-01-07,0.4156712128216341
2016-01-08,0.40241721660112834
2016-01-11,0.3483511009862863
2016-01-12,0.37158822449591594
2016-01-13,0.34056037084558755
2016-01-14,0.38310304250068045
2016-01-15,0.3528493792675073
2016-01-18,0.3620119970074627
2016-01-19,0.3675827910273443
2016-01-20,0.33815079115821844
2016-01-21,0.3613962878568982
2016-01-22,0.31953584510958244
2016-01-25,0.32180476247388995
2016-01-27,0.3307586338774759
2016-01-28,0.31904583726003066
2016-01-29,0.3431008737544087
2016-02-01,0.34812698675551945
2016-02-02,0.3367336186502975
2016-02-03,0.4060596910139244
2016-02-04,0.4830301382441067
2016-02-05,0.47346966742720925
2016-02-08,0.517201417061242
2016-02-09,0.5079393642313597
2016-02-10,0.5047500643464433
2016-02-11,0.5507633595954703
2016-02-12,0.6250611386247478
2016-02-15,0.5125199241677955
2016-02-16,0.5609989511636171
2016-02-17,0.49726647287047093
2016-02-18,0.5319757455308202
2016-02-19,0.5075770284986535
2016-02-22,0.4319406899206691
2016-02-23,0.4400731452085549
2016-02-24,0.4490720581054045
2016-02-25,0.49688503482376034
2016-02-26,0.47467899607287156
2016-02-29,0.4371419444323455
2016-03-01,0.42815107304305855
2016-03-02,0.37792115060256154
2016-03-03,0.4074958795610372
2016-03-04,0.40254329210778705
2016-03-08,0.3580829126362267
2016-03-09,0.35557554989118956
2016-03-10,0.39783384576661834
2016-03-11,0.39163181874342495
2016-03-14,0.40244748385433726
2016-03-15,0.41222397869712324
2016-03-16,0.43362668997263276
2016-03-17,0.39662996899747044
2016-03-18,0.3805250273519542
2016-03-21,0.3634113870521126
2016-03-22,0.3335296900405402
2016-03-23,0.37838551176649154
2016-03-28,0.33958569241993203
2016-03-29,0.3421458785424586
2016-03-30,0.3248660073960753
2016-03-31,0.339550407391205
2016-04-01,0.35037754185318154
2016-04-04,0.33392278636300743
2016-04-05,0.31288970612889383
2016-04-06,0.316384171623743
2016-04-07,0.32932671932691127
2016-04-08,0.32443611701241526
2016-04-11,0.3521541751960715
2016-04-12,0.3439416254002765
2016-04-13,0.3229029480706171
2016-04-18,0.32785384567696185
2016-04-20,0.3419070522825118
2016-04-21,0.34710123616320315
2016-04-22,0.3273527200775065
2016-04-25,0.3666887877838361
2016-04-26,0.37531387787306625
2016-04-27,0.3407901640988205
2016-04-28,0.358707522935479
2016-04-29,0.4129941751177716
2016-05-02,0.410898576459504
2016-05-03,0.46282091672208575
2016-05-04,0.46373042682843485
2016-05-05,0.5035073451462794
2016-05-06,0.5435375936720162
2016-05-09,0.45648785684472226
2016-05-10,0.4855908794496164
2016-05-11,0.46710492600808323
2016-05-12,0.43779190517767264
2016-05-13,0.46685781353050987
2016-05-16,0.4639497986092039
2016-05-17,0.45750242805743946
2016-05-18,0.4435804037144119
2016-05-19,0.4971468970961951
2016-05-20,0.5026881951428461
2016-05-23,0.5880243401820675
2016-05-24,0.5390479928847639
2016-05-25,0.49886206999090366
2016-05-26,0.48993385283428875
2016-05-27,0.4536057872113319
2016-05-30,0.4554413861213094
2016-05-31,0.43701172094467966
2016-06-01,0.4729649603642408
2016-06-02,0.4874781691420643
2016-06-03,0.4493322306359831
2016-06-06,0.4656910494833884
2016-06-07,0.45433569284752756
2016-06-08,0.4767078965467166
2016-06-09,0.4783992754912229
2016-06-10,0.42818856030904023
2016-06-13,0.43215337783983365
2016-06-14,0.4282879383710722
2016-06-15,0.41134028496373687
2016-06-16,0.44402666218581877
2016-06-17,0.4575398857880855
2016-06-20,0.4618227442889186
2016-06-21,0.4720183433658815
2016-06-22,0.4692657623159157
2016-06-23,0.4687490420531133
2016-06-24,0.44289817460116865
2016-06-27,0.46327669892096407
2016-06-28,0.45244345125898194
2016-06-29,0.4511031808073551
2016-06-30,0.46587561272684375
2016-07-01,0.4797643687863972
2016-07-04,0.4984218330370458
2016-07-05,0.49566768702012887
2016-07-07,0.5065570145287905
2016-07-08,0.4804089099541481
2016-07-11,0.42720783328834017
2016-07-12,0.388943546086494
2016-07-13,0.38813471196533944
2016-07-14,0.40888179456948737
2016-07-15,0.39995093097234524
2016-07-18,0.4280214500658832
2016-07-19,0.3888405517588743
2016-07-20,0.37742622994262537
2016-07-21,0.4279966803160543
2016-07-22,0.41060270202738364
2016-07-25,0.43624142742257294
2016-07-26,0.38878034351969326
2016-07-27,0.3962803037883231
2016-07-28,0.3806337504758289
2016-07-29,0.4048165680715173
2016-08-01,0.3670535434052138
2016-08-02,0.3576573495046814
2016-08-03,0.39730247078741515
2016-08-04,0.4069237927551278
2016-08-05,0.4016975329146617
2016-08-08,0.3670777836473202
2016-08-09,0.3689451953332955
2016-08-10,0.3430898525334299
2016-08-11,0.3433352364897516
2016-08-12,0.3657696060250173
2016-08-16,0.34647266162198886
2016-08-17,0.3233010712441683
2016-08-18,0.34338543701150764
2016-08-19,0.32407136236928274
2016-08-22,0.3360439131479786
2016-08-23,0.3322701379001098
2016-08-24,0.3418589363714737
2016-08-25,0.32291194535389933
2016-08-26,0.3379487003330164
2016-08-29,0.3194827016156467
2016-08-30,0.3035725380468062
2016-08-31,0.31449523212607966
2016-09-01,0.3510994703247468
2016-09-02,0.3459932582714242
2016-09-06,0.3378477852827729
2016-09-07,0.3373348649367234
2016-09-08,0.34570014131919136
2016-09-09,0.3381389920054741
2016-09-12,0.35457970925323856
2016-09-14,0.3608848726664118
2016-09-15,0.36587743565094655
2016-09-16,0.34199584153083523
2016-09-19,0.31393851746281265
2016-09-20,0.31773354872699755
2016-09-21,0.3240073859834863
2016-09-22,0.2926354311243676
2016-09-23,0.2838085711541795
2016-09-26,0.2875623868167241
2016-09-27,0.3018913429099168
2016-09-28,0.3724503557792705
2016-09-29,0.3549093749210023
2016-09-30,0.3601107944941175
2016-10-03,0.37612286595653116
2016-10-04,0.37386733332260924
2016-10-05,0.38162786831659756
2016-10-06,0.35755509166861604
2016-10-07,0.37487596032315007
2016-10-10,0.385010134002702
2016-10-13,0.3621018467153427
2016-10-14,0.3145425230361334
2016-10-17,0.3477135484935124
2016-10-18,0.31690683501023414
2016-10-19,0.3206914725264293
2016-10-20,0.33759213262436927
2016-10-21,0.33819176868796624
2016-10-24,0.36401896366293623
2016-10-25,0.335765485905851
2016-10-26,0.3439244102339652
2016-10-27,0.3696140440919618
2016-10-28,0.36122378313831777
2016-10-30,0.3998202137173663
2016-11-01,0.3567579971871114
2016-11-02,0.4505988575036713
2016-11-03,0.40631978866466395
2016-11-04,0.48773848925036656
2016-11-07,0.4833723034383725
2016-11-08,0.46427105727805346
2016-11-09,0.4440684684072695
2016-11-10,0.3996548998368937
2016-11-11,0.46060663695202614
2016-11-15,0.5478385961802459
2016-11-16,0.5087888518595421
2016-11-17,0.573210982695913
2016-11-18,0.5003635045479368
2016-11-21,0.49838114780142956
2016-11-22,0.4811980010629531
2016-11-23,0.40228298687840713
2016-11-24,0.4623516656062316
2016-11-25,0.4520050113268389
2016-11-28,0.46145203983173627
2016-11-29,0.41288348754550025
2016-11-30,0.4588875233582846
2016-12-01,0.4665555776474197
2016-12-02,0.47028095785245655
2016-12-05,0.4741605012166783
2016-12-06,0.43337294543003935
2016-12-07,0.4310087916133797
2016-12-08,0.4078968740145914
2016-12-09,0.390353790950277
2016-12-12,0.3887098790150414
2016-12-13,0.3369954112373843
2016-12-14,0.30400588843391074
2016-12-15,0.33421213208122025
2016-12-16,0.31941643262285774
2016-12-19,0.33484210178933155
2016-12-20,0.33769703111011196
2016-12-21,0.3249773424284811
2016-12-22,0.35981122162634543
2016-12-23,0.35071056921902044
2016-12-26,0.3612532721119019
2016-12-27,0.36127953890533115
2016-12-28,0.36211640739148343
2016-12-29,0.35853909425472585
2016-12-30,0.34187682676245007
2017-01-02,0.42510761702091254
2017-01-03,0.41843224452421135
2017-01-04,0.4897812978957256
2017-01-05,0.47600660458714683
2017-01-06,0.48881901835939234
2017-01-09,0.4825747652594877
2017-01-10,0.42436539961371345
2017-01-11,0.4723486753643967
2017-01-12,0.4909115625888479
2017-01-13,0.45669688596153424
2017-01-16,0.4474047449795871
2017-01-17,0.4352827924481562
2017-01-18,0.4170044431461509
2017-01-19,0.3833647636418684
2017-01-20,0.38404086416736677
2017-01-23,0.40076537990543915
2017-01-24,0.388894567776364
2017-01-25,0.3761734392292341
2017-01-27,0.4065557002522459
2017-01-30,0.3996432355574182
2017-01-31,0.38949120772442
2017-02-01,0.3965422643518684
2017-02-02,0.402417517420686
2017-02-03,0.39951294044366376
2017-02-06,0.39457326196597353
2017-02-07,0.3872784796322906
2017-02-08,0.3930268722357274
2017-02-09,0.404706226664368
2017-02-10,0.3896301448026847
2017-02-13,0.40077152673484023
2017-02-14,0.42367997313945355
2017-02-15,0.44664498932507724
2017-02-16,0.44943154434029253
2017-02-17,0.4375314533631173
2017-02-20,0.4509680032217679
2017-02-21,0.3014863244311617
2017-02-22,0.3051827146807755
2017-02-23,0.3599382866803349
2017-02-27,0.3025697931823555
2017-02-28,0.34894490996487787
2017-03-01,0.35758580014720126
2017-03-02,0.35252156554589203
2017-03-03,0.31312894569854666
2017-03-06,0.32674068385054855
2017-03-07,0.3551602985339728
2017-03-08,0.344913482155489
2017-03-09,0.32835612718832285
2017-03-10,0.3280921942285176
2017-03-14,0.2940891092491231
2017-03-15,0.3096438975983513
2017-03-16,0.3320980131585265
2017-03-17,0.3006346735123725
2017-03-20,0.3553816553681373
2017-03-21,0.42941530580314824
2017-03-22,0.4120716877238892
2017-03-23,0.3759085161279073
2017-03-24,0.3182286836390626
2017-03-27,0.4389285947470563
2017-03-27,0.4149358633888566
2017-03-28,0.4079906038405431
2017-03-29,0.4274978927100791
2017-03-30,0.42865105333144166
2017-03-31,0.3559151525359382
2017-04-03,0.3248631512946727
2017-04-05,0.3270716442047859
2017-04-06,0.2940290645871876
2017-04-07,0.36636596935815635
2017-04-10,0.40095797451792037
2017-04-11,0.4045681501106361
2017-04-12,0.46181380004286554
2017-04-13,0.44046777997133074
2017-04-17,0.3793285586426425
2017-04-18,0.4782432796303998
2017-04-19,0.4799247647856162
2017-04-20,0.46980209596759115
2017-04-21,0.3336827303276058
2017-04-24,0.341898437218493
2017-04-25,0.3027070114722959
2017-04-26,0.39325608756876923
2017-04-27,0.45582491292092364
2017-04-28,0.4390754008794204
2017-05-02,0.40307392905054923
2017-05-03,0.41917925924891086
2017-05-04,0.39453513255007056
2017-05-05,0.41184872743686557
2017-05-08,0.3920266506183966
2017-05-09,0.3770102938445162
2017-05-10,0.390053739621371
2017-05-11,0.41111447051403216
2017-05-12,0.41292336337042357
2017-05-15,0.38994597554296445
2017-05-16,0.38559024170078704
2017-05-17,0.3983423026802046
2017-05-18,0.38631786816308694
2017-05-19,0.3638462064440448
2017-05-22,0.3765643487542032
2017-05-23,0.3680818473497286
2017-05-24,0.35418977781073885
2017-05-25,0.35374125189506034
2017-05-26,0.389906212102703
2017-05-29,0.41160286434869503
2017-05-30,0.4262326926629529
2017-05-31,0.3952840739259566
2017-06-01,0.3957897789389726
2017-06-02,0.37847354687175144
2017-06-05,0.3812567514964599
2017-06-06,0.38303320013025066
2017-06-07,0.36611526970502123
2017-06-08,0.38175093090736323
2017-06-09,0.3805989587177677
2017-06-12,0.37528169937936895
2017-06-13,0.378371447588121
2017-06-14,0.4260380298953949
2017-06-15,0.4189425777927197
2017-06-16,0.4064644205911691
2017-06-19,0.3778162075778682
2017-06-20,0.39908355677725316
2017-06-21,0.3471768888641612
2017-06-22,0.35487129431295894
2017-06-23,0.3465856398136007
2017-06-27,0.3514488481300047
2017-06-28,0.480009453097629
2017-06-29,0.46934391486111554
2017-06-30,0.4267250821697141
2017-07-03,0.39911608002214893
2017-07-04,0.45545873765363126
2017-07-05,0.3397187637180207
2017-07-06,0.40310707943798196
2017-07-07,0.323016959070002
2017-07-10,0.37540191695062686
2017-07-11,0.34688381879465896
2017-07-12,0.3729940617306936
2017-07-13,0.3474654039439755
2017-07-14,0.3699937550768762
2017-07-17,0.3177988716366126
2017-07-18,0.36994375167991006
2017-07-19,0.36428659231665783
